ID [IRI]	LABEL
http://purl.obolibrary.org/obo/CL_0000639	basophil cell of pars distalis of adenohypophysis
http://purl.obolibrary.org/obo/CL_0000641	chromophobe cell
http://purl.obolibrary.org/obo/CL_0000642	folliculostellate cell
http://purl.obolibrary.org/obo/CL_0000644	Bergmann glial cell
http://purl.obolibrary.org/obo/CL_0000645	pituicyte
http://purl.obolibrary.org/obo/CL_0000646	basal cell
http://purl.obolibrary.org/obo/CL_0000647	multinucleated giant cell
http://purl.obolibrary.org/obo/CL_0000648	kidney granular cell
http://purl.obolibrary.org/obo/CL_0000649	spinous cell of epidermis
http://purl.obolibrary.org/obo/CL_0000650	mesangial cell
http://purl.obolibrary.org/obo/CL_0000652	pinealocyte
http://purl.obolibrary.org/obo/CL_0000653	podocyte
http://purl.obolibrary.org/obo/CL_0000654	primary oocyte
http://purl.obolibrary.org/obo/CL_0000655	secondary oocyte
http://purl.obolibrary.org/obo/CL_0000656	primary spermatocyte
http://purl.obolibrary.org/obo/CL_0000657	secondary spermatocyte
http://purl.obolibrary.org/obo/CL_0000658	cuticle secreting cell
http://purl.obolibrary.org/obo/CL_0000659	eggshell secreting cell
http://purl.obolibrary.org/obo/CL_0000660	glycocalyx secreting cell
http://purl.obolibrary.org/obo/CL_0000661	distal tip cell (sensu Nematoda)
http://purl.obolibrary.org/obo/CL_0000666	fenestrated endothelial cell
http://purl.obolibrary.org/obo/CL_0000667	collagen secreting cell
http://purl.obolibrary.org/obo/CL_0000669	pericyte
http://purl.obolibrary.org/obo/CL_0000670	primordial germ cell
http://purl.obolibrary.org/obo/CL_0000675	female gamete
http://purl.obolibrary.org/obo/CL_0000676	cap cell
http://purl.obolibrary.org/obo/CL_0000677	gut absorptive cell
http://purl.obolibrary.org/obo/CL_0000678	commissural neuron
http://purl.obolibrary.org/obo/CL_0000679	glutamatergic neuron
http://purl.obolibrary.org/obo/CL_0000680	muscle precursor cell
http://purl.obolibrary.org/obo/CL_0000681	radial glial cell
http://purl.obolibrary.org/obo/CL_0000682	M cell of gut
http://purl.obolibrary.org/obo/CL_0000683	ependymoglial cell
http://purl.obolibrary.org/obo/CL_0000684	littoral cell of liver
http://purl.obolibrary.org/obo/CL_0000686	cerebrospinal fluid secreting cell
http://purl.obolibrary.org/obo/CL_0000688	perijunctional fibroblast
http://purl.obolibrary.org/obo/CL_0000689	myoendocrine cell
http://purl.obolibrary.org/obo/CL_0000691	stellate interneuron
http://purl.obolibrary.org/obo/CL_0000692	terminal Schwann cell
http://purl.obolibrary.org/obo/CL_0000693	neurogliaform cell
http://purl.obolibrary.org/obo/CL_0000695	Cajal-Retzius cell
http://purl.obolibrary.org/obo/CL_0000696	PP cell
http://purl.obolibrary.org/obo/CL_0000699	paraganglial type 1 cell
http://purl.obolibrary.org/obo/CL_0000700	dopaminergic neuron
http://purl.obolibrary.org/obo/CL_0000701	paraganglia type 2 cell
http://purl.obolibrary.org/obo/CL_0000703	sustentacular cell
http://purl.obolibrary.org/obo/CL_0000704	endothelial tip cell
http://purl.obolibrary.org/obo/CL_0000706	choroid plexus epithelial cell
http://purl.obolibrary.org/obo/CL_0000708	leptomeningeal cell
http://purl.obolibrary.org/obo/CL_0000710	neurecto-epithelial cell
http://purl.obolibrary.org/obo/CL_0000711	cumulus granulosa cell
http://purl.obolibrary.org/obo/CL_0000712	stratum granulosum cell
http://purl.obolibrary.org/obo/CL_0000713	corona radiata cell
http://purl.obolibrary.org/obo/CL_0000723	somatic stem cell
http://purl.obolibrary.org/obo/CL_0000725	nitrogen fixing cell
http://purl.obolibrary.org/obo/CL_0000730	leading edge cell
http://purl.obolibrary.org/obo/CL_0000731	urothelial cell
http://purl.obolibrary.org/obo/CL_0000732	amoeboid cell
http://purl.obolibrary.org/obo/CL_0000737	striated muscle cell
http://purl.obolibrary.org/obo/CL_0000738	leukocyte
http://purl.obolibrary.org/obo/CL_0000740	retinal ganglion cell
http://purl.obolibrary.org/obo/CL_0000741	spinal accessory motor neuron
http://purl.obolibrary.org/obo/CL_0000742	periarticular chondrocyte
http://purl.obolibrary.org/obo/CL_0000743	hypertrophic chondrocyte
http://purl.obolibrary.org/obo/CL_0000744	columnar chondrocyte
http://purl.obolibrary.org/obo/CL_0000745	retina horizontal cell
http://purl.obolibrary.org/obo/CL_0000746	cardiac muscle cell
http://purl.obolibrary.org/obo/CL_0000747	cyanophore
http://purl.obolibrary.org/obo/CL_0000748	retinal bipolar neuron
http://purl.obolibrary.org/obo/CL_0000749	ON-bipolar cell
http://purl.obolibrary.org/obo/CL_0000750	OFF-bipolar cell
http://purl.obolibrary.org/obo/CL_0000751	rod bipolar cell
http://purl.obolibrary.org/obo/CL_0000752	cone retinal bipolar cell
http://purl.obolibrary.org/obo/CL_0000753	type 1 cone bipolar cell (sensu Mus)
http://purl.obolibrary.org/obo/CL_0000754	type 2 cone bipolar cell (sensu Mus)
http://purl.obolibrary.org/obo/CL_0000755	type 3 cone bipolar cell (sensu Mus)
http://purl.obolibrary.org/obo/CL_0000756	type 4 cone bipolar cell (sensu Mus)
http://purl.obolibrary.org/obo/CL_0000757	type 5 cone bipolar cell (sensu Mus)
http://purl.obolibrary.org/obo/CL_0000758	type 6 cone bipolar cell (sensu Mus)
http://purl.obolibrary.org/obo/CL_0000759	type 7 cone bipolar cell (sensu Mus)
http://purl.obolibrary.org/obo/CL_0000760	type 8 cone bipolar cell (sensu Mus)
http://purl.obolibrary.org/obo/CL_0000761	type 9 cone bipolar cell (sensu Mus)
http://purl.obolibrary.org/obo/CL_0000762	nucleated thrombocyte
http://purl.obolibrary.org/obo/CL_0000763	myeloid cell
http://purl.obolibrary.org/obo/CL_0000764	erythroid lineage cell
http://purl.obolibrary.org/obo/CL_0000765	erythroblast
http://purl.obolibrary.org/obo/CL_0000766	myeloid leukocyte
http://purl.obolibrary.org/obo/CL_0000767	basophil
http://purl.obolibrary.org/obo/CL_0000768	immature basophil
http://purl.obolibrary.org/obo/CL_0000769	basophilic metamyelocyte
http://purl.obolibrary.org/obo/CL_0000770	band form basophil
http://purl.obolibrary.org/obo/CL_0000771	eosinophil
http://purl.obolibrary.org/obo/CL_0000772	immature eosinophil
http://purl.obolibrary.org/obo/CL_0000773	eosinophilic metamyelocyte
http://purl.obolibrary.org/obo/CL_0000774	band form eosinophil
http://purl.obolibrary.org/obo/CL_0000775	neutrophil
http://purl.obolibrary.org/obo/CL_0000776	immature neutrophil
http://purl.obolibrary.org/obo/CL_0000777	mesangial phagocyte
http://purl.obolibrary.org/obo/CL_0000778	mononuclear osteoclast
http://purl.obolibrary.org/obo/CL_0000779	multinuclear osteoclast
http://purl.obolibrary.org/obo/CL_0000780	multinuclear odontoclast
http://purl.obolibrary.org/obo/CL_0000781	mononuclear odontoclast
http://purl.obolibrary.org/obo/CL_0000782	myeloid dendritic cell
http://purl.obolibrary.org/obo/CL_0000783	multinucleated phagocyte
http://purl.obolibrary.org/obo/CL_0000784	plasmacytoid dendritic cell
http://purl.obolibrary.org/obo/CL_0000785	mature B cell
http://purl.obolibrary.org/obo/CL_0000786	plasma cell
http://purl.obolibrary.org/obo/CL_0000787	memory B cell
http://purl.obolibrary.org/obo/CL_0000788	naive B cell
http://purl.obolibrary.org/obo/CL_0000789	alpha-beta T cell
http://purl.obolibrary.org/obo/CL_0000790	immature alpha-beta T cell
http://purl.obolibrary.org/obo/CL_0000791	mature alpha-beta T cell
http://purl.obolibrary.org/obo/CL_0000792	CD4-positive, CD25-positive, alpha-beta regulatory T cell
http://purl.obolibrary.org/obo/CL_0000793	CD4-positive, alpha-beta intraepithelial T cell
http://purl.obolibrary.org/obo/CL_0000794	CD8-positive, alpha-beta cytotoxic T cell
http://purl.obolibrary.org/obo/CL_0000795	CD8-positive, alpha-beta regulatory T cell
http://purl.obolibrary.org/obo/CL_0000796	CD8-alpha-beta-positive, alpha-beta intraepithelial T cell
http://purl.obolibrary.org/obo/CL_0000797	alpha-beta intraepithelial T cell
http://purl.obolibrary.org/obo/CL_0000798	gamma-delta T cell
http://purl.obolibrary.org/obo/CL_0000799	immature gamma-delta T cell
http://purl.obolibrary.org/obo/CL_0000800	mature gamma-delta T cell
http://purl.obolibrary.org/obo/CL_0000801	gamma-delta intraepithelial T cell
http://purl.obolibrary.org/obo/CL_0000802	CD8-alpha alpha positive, gamma-delta intraepithelial T cell
http://purl.obolibrary.org/obo/CL_0000803	CD4-negative CD8-negative gamma-delta intraepithelial T cell
http://purl.obolibrary.org/obo/CL_0000805	immature single positive thymocyte
http://purl.obolibrary.org/obo/CL_0000806	DN2 thymocyte
http://purl.obolibrary.org/obo/CL_0000807	DN3 thymocyte
http://purl.obolibrary.org/obo/CL_0000808	DN4 thymocyte
http://purl.obolibrary.org/obo/CL_0000809	double-positive, alpha-beta thymocyte
http://purl.obolibrary.org/obo/CL_0000810	CD4-positive, alpha-beta thymocyte
http://purl.obolibrary.org/obo/CL_0000811	CD8-positive, alpha-beta thymocyte
http://purl.obolibrary.org/obo/CL_0000813	memory T cell
http://purl.obolibrary.org/obo/CL_0000814	mature NK T cell
http://purl.obolibrary.org/obo/CL_0000815	regulatory T cell
http://purl.obolibrary.org/obo/CL_0000816	immature B cell
http://purl.obolibrary.org/obo/CL_0000817	precursor B cell
http://purl.obolibrary.org/obo/CL_0000818	transitional stage B cell
http://purl.obolibrary.org/obo/CL_0000819	B-1 B cell
http://purl.obolibrary.org/obo/CL_0000820	B-1a B cell
http://purl.obolibrary.org/obo/CL_0000821	B-1b B cell
http://purl.obolibrary.org/obo/CL_0000822	B-2 B cell
http://purl.obolibrary.org/obo/CL_0000823	immature natural killer cell
http://purl.obolibrary.org/obo/CL_0000824	mature natural killer cell
http://purl.obolibrary.org/obo/CL_0000825	pro-NK cell
http://purl.obolibrary.org/obo/CL_0000826	pro-B cell
http://purl.obolibrary.org/obo/CL_0000827	pro-T cell
http://purl.obolibrary.org/obo/CL_0000828	thromboblast
http://purl.obolibrary.org/obo/CL_0000829	basophilic myeloblast
http://purl.obolibrary.org/obo/CL_0000830	basophilic promyelocyte
http://purl.obolibrary.org/obo/CL_0000831	mast cell progenitor
http://purl.obolibrary.org/obo/CL_0000832	eosinophilic myeloblast
http://purl.obolibrary.org/obo/CL_0000833	eosinophilic promyelocyte
http://purl.obolibrary.org/obo/CL_0000834	neutrophil progenitor cell
http://purl.obolibrary.org/obo/CL_0000835	myeloblast
http://purl.obolibrary.org/obo/CL_0000836	promyelocyte
http://purl.obolibrary.org/obo/CL_0000837	hematopoietic multipotent progenitor cell
http://purl.obolibrary.org/obo/CL_0000838	lymphoid lineage restricted progenitor cell
http://purl.obolibrary.org/obo/CL_0000839	myeloid lineage restricted progenitor cell
http://purl.obolibrary.org/obo/CL_0000840	immature conventional dendritic cell
http://purl.obolibrary.org/obo/CL_0000841	mature conventional dendritic cell
http://purl.obolibrary.org/obo/CL_0000842	mononuclear leukocyte
http://purl.obolibrary.org/obo/CL_0000843	follicular B cell
http://purl.obolibrary.org/obo/CL_0000844	germinal center B cell
http://purl.obolibrary.org/obo/CL_0000845	marginal zone B cell of spleen
http://purl.obolibrary.org/obo/CL_0000846	vestibular dark cell
http://purl.obolibrary.org/obo/CL_0000847	ciliated olfactory receptor neuron
http://purl.obolibrary.org/obo/CL_0000848	microvillous olfactory receptor neuron
http://purl.obolibrary.org/obo/CL_0000849	crypt olfactory receptor neuron
http://purl.obolibrary.org/obo/CL_0000850	serotonergic neuron
http://purl.obolibrary.org/obo/CL_0000853	olfactory epithelial supporting cell
http://purl.obolibrary.org/obo/CL_0000854	interneuromast cell
http://purl.obolibrary.org/obo/CL_0000855	sensory hair cell
http://purl.obolibrary.org/obo/CL_0000857	slow muscle myoblast
http://purl.obolibrary.org/obo/CL_0000858	fast muscle myoblast
http://purl.obolibrary.org/obo/CL_0000860	classical monocyte
http://purl.obolibrary.org/obo/CL_0000861	elicited macrophage
http://purl.obolibrary.org/obo/CL_0000862	suppressor macrophage
http://purl.obolibrary.org/obo/CL_0000863	inflammatory macrophage
http://purl.obolibrary.org/obo/CL_0000864	tissue-resident macrophage
http://purl.obolibrary.org/obo/CL_0000865	gastrointestinal tract (lamina propria) macrophage
http://purl.obolibrary.org/obo/CL_0000866	thymic macrophage
http://purl.obolibrary.org/obo/CL_0000867	secondary lymphoid organ macrophage
http://purl.obolibrary.org/obo/CL_0000868	lymph node macrophage
http://purl.obolibrary.org/obo/CL_0000869	tonsillar macrophage
http://purl.obolibrary.org/obo/CL_0000870	Peyer's patch macrophage
http://purl.obolibrary.org/obo/CL_0000871	splenic macrophage
http://purl.obolibrary.org/obo/CL_0000872	splenic marginal zone macrophage
http://purl.obolibrary.org/obo/CL_0000873	splenic metallophillic macrophage
http://purl.obolibrary.org/obo/CL_0000874	splenic red pulp macrophage
http://purl.obolibrary.org/obo/CL_0000875	non-classical monocyte
http://purl.obolibrary.org/obo/CL_0000876	splenic white pulp macrophage
http://purl.obolibrary.org/obo/CL_0000877	splenic tingible body macrophage
http://purl.obolibrary.org/obo/CL_0000878	central nervous system macrophage
http://purl.obolibrary.org/obo/CL_0000879	meningeal macrophage
http://purl.obolibrary.org/obo/CL_0000880	choroid plexus macrophage
http://purl.obolibrary.org/obo/CL_0000881	perivascular macrophage
http://purl.obolibrary.org/obo/CL_0000882	thymic medullary macrophage
http://purl.obolibrary.org/obo/CL_0000883	thymic cortical macrophage
http://purl.obolibrary.org/obo/CL_0000884	mucosa-associated lymphoid tissue macrophage
http://purl.obolibrary.org/obo/CL_0000885	gut-associated lymphoid tissue macrophage
http://purl.obolibrary.org/obo/CL_0000886	nasal and broncial associated lymphoid tissue macrophage
http://purl.obolibrary.org/obo/CL_0000887	lymph node subcapsular sinus macrophage
http://purl.obolibrary.org/obo/CL_0000888	lymph node tingible body macrophage
http://purl.obolibrary.org/obo/CL_0000889	myeloid suppressor cell
http://purl.obolibrary.org/obo/CL_0000890	alternatively activated macrophage
http://purl.obolibrary.org/obo/CL_0000891	foam cell
http://purl.obolibrary.org/obo/CL_0000892	smooth muscle cell derived foam cell
http://purl.obolibrary.org/obo/CL_0000893	thymocyte
http://purl.obolibrary.org/obo/CL_0000894	DN1 thymic pro-T cell
http://purl.obolibrary.org/obo/CL_0000895	naive thymus-derived CD4-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_0000896	activated CD4-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_0000897	CD4-positive, alpha-beta memory T cell
http://purl.obolibrary.org/obo/CL_0000898	naive T cell
http://purl.obolibrary.org/obo/CL_0000899	T-helper 17 cell
http://purl.obolibrary.org/obo/CL_0000900	naive thymus-derived CD8-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_0000901	Tr1 cell
http://purl.obolibrary.org/obo/CL_0000902	induced T-regulatory cell
http://purl.obolibrary.org/obo/CL_0000903	natural T-regulatory cell
http://purl.obolibrary.org/obo/CL_0000904	central memory CD4-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_0000905	effector memory CD4-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_0000906	activated CD8-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_0000907	central memory CD8-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_0000908	CD8-positive, alpha-beta cytokine secreting effector T cell
http://purl.obolibrary.org/obo/CL_0000909	CD8-positive, alpha-beta memory T cell
http://purl.obolibrary.org/obo/CL_0000910	cytotoxic T cell
http://purl.obolibrary.org/obo/CL_0000911	effector T cell
http://purl.obolibrary.org/obo/CL_0000912	helper T cell
http://purl.obolibrary.org/obo/CL_0000913	effector memory CD8-positive, alpha-beta T cell
http://purl.obolibrary.org/obo/CL_0000914	immature NK T cell
http://purl.obolibrary.org/obo/CL_0000915	CD8-alpha-alpha-positive, alpha-beta intraepithelial T cell
http://purl.obolibrary.org/obo/CL_0000916	dendritic epidermal T cell
http://purl.obolibrary.org/obo/CL_0000917	Tc1 cell
http://purl.obolibrary.org/obo/CL_0000918	Tc2 cell
http://purl.obolibrary.org/obo/CL_0000919	CD8-positive, CD25-positive, alpha-beta regulatory T cell
http://purl.obolibrary.org/obo/CL_0000920	CD8-positive, CD28-negative, alpha-beta regulatory T cell
http://purl.obolibrary.org/obo/CL_0000921	type I NK T cell
http://purl.obolibrary.org/obo/CL_0000922	type II NK T cell
http://purl.obolibrary.org/obo/CL_0000923	CD4-positive type I NK T cell
http://purl.obolibrary.org/obo/CL_0000924	CD4-negative, CD8-negative type I NK T cell
http://purl.obolibrary.org/obo/CL_0000925	activated CD4-positive type I NK T cell
http://purl.obolibrary.org/obo/CL_0000926	CD4-positive type I NK T cell secreting interferon-gamma
http://purl.obolibrary.org/obo/CL_0000927	CD4-positive type I NK T cell secreting interleukin-4
http://purl.obolibrary.org/obo/CL_0000928	activated CD4-negative, CD8-negative type I NK T cell
http://purl.obolibrary.org/obo/CL_0000929	CD4-negative, CD8-negative type I NK T cell secreting interferon-gamma
http://purl.obolibrary.org/obo/CL_0000930	CD4-negative, CD8-negative type I NK T cell secreting interleukin-4
http://purl.obolibrary.org/obo/CL_0000931	activated type II NK T cell
http://purl.obolibrary.org/obo/CL_0000932	type II NK T cell secreting interferon-gamma
http://purl.obolibrary.org/obo/CL_0000933	type II NK T cell secreting interleukin-4
http://purl.obolibrary.org/obo/CL_0000934	CD4-positive, alpha-beta cytotoxic T cell
http://purl.obolibrary.org/obo/CL_0000935	CD4-negative, CD8-negative, alpha-beta intraepithelial T cell
http://purl.obolibrary.org/obo/CL_0000936	early lymphoid progenitor
http://purl.obolibrary.org/obo/CL_0000937	pre-natural killer cell
http://purl.obolibrary.org/obo/CL_0000938	CD16-negative, CD56-bright natural killer cell, human
http://purl.obolibrary.org/obo/CL_0000939	CD16-positive, CD56-dim natural killer cell, human
http://purl.obolibrary.org/obo/CL_0000940	mucosal invariant T cell
http://purl.obolibrary.org/obo/CL_0000941	thymic conventional dendritic cell
http://purl.obolibrary.org/obo/CL_0000942	thymic plasmacytoid dendritic cell
http://purl.obolibrary.org/obo/CL_0000943	Be1 Cell
http://purl.obolibrary.org/obo/CL_0000944	Be2 cell
http://purl.obolibrary.org/obo/CL_0000945	lymphocyte of B lineage
