p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
6.36373901402033e-84,4.59051936458938,0.4,0.213,3.18186950701016e-80,Fibroblasts,PLPP5
3.25981846644156e-32,4.58918902462617,0.748,0.19,1.62990923322078e-28,Melanocytes,LIMD2
0,4.58738612293576,0.846,0.149,0,Vascular endothelial cells,ICAM4
3.00617499628389e-49,4.58723506246509,0.522,0.138,1.50308749814195e-45,T-cells,RTKN2
1.4830934782025e-238,4.58714898263049,0.685,0.16,7.41546739101249e-235,Vascular endothelial cells,LMO2
1.03102307566818e-111,4.58663583169762,0.647,0.14,5.15511537834091e-108,Macrophages,ARRB2
0,4.58661547571624,0.829,0.098,0,Vascular endothelial cells,PLIN5
4.02774291235028e-173,4.58651420482802,0.668,0.094,2.01387145617514e-169,T-cells,LPXN
1.59301512335747e-70,4.58278504715464,0.59,0.175,7.96507561678733e-67,T-cells,CDC42SE2
0,4.58212667454236,0.454,0.01,0,Fibroblasts,PCOLCE2
1.49292765619121e-49,4.57348784940377,0.428,0.073,7.46463828095603e-46,Myofibroblasts,GPR20
1.67645294000671e-19,4.57311256757153,0.532,0.104,8.38226470003355e-16,Neural cells,SCRG1
1.00100209353671e-89,4.57056774546606,0.436,0.084,5.00501046768354e-86,Myofibroblasts,MAP3K7CL
3.2305074850284e-83,4.56929744278271,0.811,0.18,1.6152537425142e-79,Neural cells,SEMA3G
1.76623015008019e-286,4.56768208480248,0.62,0.139,8.83115075040096e-283,Myofibroblasts,PRKG1
1.005023716384e-90,4.56478447314339,0.525,0.054,5.02511858192e-87,Differentiated Keratinocytes,TMEM154
1.01407346137623e-155,4.56108780158946,0.649,0.118,5.07036730688113e-152,T-cells,LINC00649
7.63937262500269e-289,4.55180945309095,0.608,0.08,3.81968631250135e-285,Undifferentiated Keratinocytes,DSG3
1.0706420586908e-132,4.54994240007909,0.647,0.057,5.353210293454e-129,Macrophages,NCKAP1L
3.91152868797697e-97,4.54957146113259,0.564,0.042,1.95576434398848e-93,Differentiated Keratinocytes,CHP2
1.34508812377635e-89,4.54928525723949,0.569,0.214,6.72544061888176e-86,T-cells,EZR
9.30054775339234e-17,4.54711808910806,0.558,0.203,4.65027387669617e-13,Neural cells,LINC00294
1.12706911230686e-12,4.54525189457835,0.319,0.123,5.63534556153431e-09,Myofibroblasts,POPDC2
1.93853714063136e-06,4.5399940199864,0.488,0.244,0.00969268570315682,Melanocytes,KIAA1143
1.76088935660951e-177,4.53787137004575,0.532,0.136,8.80444678304757e-174,Myofibroblasts,SSTR2
2.77868018716692e-40,4.53218092016737,0.626,0.2,1.38934009358346e-36,Neural cells,FGGY
1.35131253649808e-08,4.52759417954625,0.291,0.095,6.75656268249042e-05,Undifferentiated Keratinocytes,BARX2
1.47844686355959e-75,4.52295304795874,0.8,0.145,7.39223431779794e-72,Neural cells,UBR5-AS1
2.33054863622035e-250,4.52104039567683,0.777,0.159,1.16527431811017e-246,T-cells,LIMD2
5.56858513067324e-42,4.51360547374547,0.518,0.218,2.78429256533662e-38,Macrophages,SH2B3
0,4.50787889901271,0.476,0.009,0,Fibroblasts,SCARA5
3.04978946147102e-12,4.50776814353289,0.258,0.13,1.52489473073551e-08,Differentiated Keratinocytes,FLG
1.95866458301859e-67,4.50486715247405,0.795,0.241,9.79332291509294e-64,Neural cells,USP11
2.23711146267863e-111,4.49963358824773,0.661,0.098,1.11855573133932e-107,Sweat gland cells,BICDL2
1.25444688472073e-74,4.49666154422907,0.821,0.102,6.27223442360364e-71,Neural cells,PLP1
9.74767078547659e-12,4.4926428100171,0.416,0.222,4.8738353927383e-08,Neural cells,ZNF511
1.24588915480278e-66,4.49257003093237,0.763,0.223,6.22944577401392e-63,Neural cells,USP18
7.17204950854567e-213,4.49174374937642,0.385,0.028,3.58602475427283e-209,Fibroblasts,AL161669.3
5.29809976910197e-251,4.48803715524704,0.689,0.099,2.64904988455098e-247,Vascular endothelial cells,AC108134.3
1.45147813821357e-27,4.48169232422858,0.683,0.209,7.25739069106783e-24,Melanocytes,HES6
2.01932965021905e-45,4.47787586464827,0.684,0.212,1.00966482510953e-41,Neural cells,PRKCA
2.55721448739711e-41,4.4772863942782,0.707,0.142,1.27860724369855e-37,Melanocytes,BMF
0,4.4729847182287,0.953,0.113,0,Vascular endothelial cells,CD74
1.93628874694881e-90,4.46894731966983,0.599,0.112,9.68144373474405e-87,Macrophages,FERMT3
1.09139040745548e-43,4.45681719306767,0.779,0.25,5.45695203727738e-40,Neural cells,MAP1A
4.62765350667504e-223,4.45197906258166,0.751,0.091,2.31382675333752e-219,Macrophages,FBP1
0,4.45004753878828,0.931,0.203,0,Vascular endothelial cells,LAP3
2.57116623169272e-90,4.44239802574021,0.671,0.222,1.28558311584636e-86,Sweat gland cells,GOT1
5.53644844400653e-97,4.44066570610651,0.588,0.125,2.76822422200327e-93,T-cells,PSTPIP1
1.05075409596967e-63,4.43597775131379,0.758,0.248,5.25377047984835e-60,Neural cells,STARD9
1.73118966481864e-85,4.43518363678261,0.697,0.125,8.65594832409318e-82,Sweat gland cells,MARVELD3
0,4.42990980019771,0.751,0.105,0,Myofibroblasts,LGI4
5.95309960982358e-68,4.42504424088571,0.774,0.202,2.97654980491179e-64,Neural cells,MBOAT2
1.58751507493122e-62,4.42489087641018,0.774,0.241,7.93757537465612e-59,Neural cells,FRMD6-AS1
2.36321389385244e-65,4.4244176748997,0.561,0.195,1.18160694692622e-61,T-cells,YPEL5
4.22729115355032e-15,4.42322317725032,0.305,0.212,2.11364557677516e-11,Myofibroblasts,PGAP1
3.08812563042817e-114,4.42227328933259,0.629,0.241,1.54406281521409e-110,T-cells,RAB33A
0,4.4219409479306,0.864,0.112,0,T-cells,LAPTM5
0,4.42127392333497,0.612,0.056,0,Undifferentiated Keratinocytes,KRT15
1.73302046705173e-178,4.41880675056034,0.446,0.055,8.66510233525865e-175,Undifferentiated Keratinocytes,NUSAP1
0,4.41734604664233,0.588,0.025,0,Fibroblasts,FMOD
1.90504198000049e-36,4.41570897795194,0.368,0.17,9.52520990000245e-33,Myofibroblasts,APOLD1
5.98272642090815e-196,4.41254230013534,0.583,0.145,2.99136321045407e-192,Myofibroblasts,C1QTNF1
0,4.40865649895409,0.657,0.109,0,Myofibroblasts,PDE5A
1.19803697640747e-275,4.40809589183965,0.786,0.051,5.99018488203735e-272,T-cells,RGS1
3.37099589918481e-20,4.40781897737618,0.476,0.109,1.6854979495924e-16,Differentiated Keratinocytes,MYH14
1.66574967599447e-49,4.40756690953963,0.732,0.243,8.32874837997236e-46,Neural cells,LXN
0,4.40737573736787,0.862,0.187,0,Vascular endothelial cells,IFIT3
6.30731371391861e-11,4.40333367022042,0.505,0.201,3.1536568569593e-07,Neural cells,AL590617.2
5.96082081485208e-300,4.39213183565145,0.794,0.094,2.98041040742604e-296,T-cells,RUNX3
3.07688016298913e-46,4.38525412848247,0.482,0.088,1.53844008149456e-42,Macrophages,PKIB
2.77166623255051e-38,4.38415668158001,0.668,0.228,1.38583311627526e-34,Neural cells,GPC4
1.98666072097868e-167,4.38329455821661,0.644,0.179,9.93330360489338e-164,Vascular endothelial cells,PTPRN2
1.20928597137779e-154,4.38152445192888,0.701,0.146,6.04642985688896e-151,Macrophages,HCLS1
5.08141665041141e-248,4.37207377480803,0.556,0.113,2.54070832520571e-244,Myofibroblasts,ENPEP
2.98449471584889e-114,4.36927719280474,0.335,0.154,1.49224735792445e-110,Myofibroblasts,PLCB4
1.34986737543715e-30,4.36841921006008,0.353,0.234,6.74933687718576e-27,Myofibroblasts,GLA
1.06800938647228e-68,4.36125288493898,0.784,0.22,5.34004693236139e-65,Neural cells,HOXC9
2.48650616431094e-105,4.35497688838443,0.663,0.184,1.24325308215547e-101,Sweat gland cells,FXYD3
7.16585960652714e-193,4.34990729649202,0.633,0.051,3.58292980326357e-189,Differentiated Keratinocytes,NECTIN4
0,4.34911987961316,0.806,0.118,0,Vascular endothelial cells,RSAD2
1.98899968797888e-171,4.34777651845553,0.673,0.034,9.94499843989441e-168,T-cells,CD48
0,4.33909460137916,0.851,0.129,0,Differentiated Keratinocytes,TACSTD2
0.00115745793649318,4.33693744828137,0.305,0.227,1,Neural cells,DOCK5
7.62838382778282e-59,4.33653482033838,0.742,0.072,3.81419191389141e-55,Neural cells,SMIM5
3.08320470830319e-58,4.33641928197421,0.51,0.082,1.54160235415159e-54,Differentiated Keratinocytes,SLC16A10
0,4.33525422907778,0.724,0.063,0,Vascular endothelial cells,MYO5C
0,4.33301895204794,0.543,0.024,0,Fibroblasts,FIBIN
2.2635002183987e-69,4.32672296849233,0.476,0.139,1.13175010919935e-65,Sweat gland cells,TFCP2L1
5.43786291571996e-186,4.32243322150784,0.757,0.121,2.71893145785998e-182,Sweat gland cells,FOLR1
3.5846291216899e-172,4.32142886308119,0.586,0.106,1.79231456084495e-168,Myofibroblasts,PYGM
1.91577109351731e-22,4.31826548529878,0.354,0.04,9.57885546758656e-19,Myofibroblasts,IL17B
2.50897300606131e-46,4.30825380090665,0.732,0.234,1.25448650303065e-42,Neural cells,SYNGR1
1.04534245847082e-126,4.30548276574629,0.599,0.243,5.2267122923541e-123,Myofibroblasts,PTK2
0,4.29991207264823,0.762,0.148,0,Vascular endothelial cells,IFI44L
4.66912771881128e-89,4.29811742804201,0.505,0.175,2.33456385940564e-85,Myofibroblasts,PROCR
7.02152851356997e-53,4.29416204517489,0.721,0.222,3.51076425678499e-49,Neural cells,DISC1
1.29449367506283e-36,4.29356620017068,0.748,0.181,6.47246837531417e-33,Melanocytes,ANKRD44
0,4.29267696272739,0.982,0.171,0,Macrophages,HLA-DPB1
0,4.29190732926036,0.73,0.15,0,Vascular endothelial cells,RND1
1.49969296515943e-31,4.29002546111606,0.626,0.239,7.49846482579713e-28,Neural cells,AL691432.2
0,4.28951585275975,0.941,0.089,0,Vascular endothelial cells,HLA-DRA
1.61319865145527e-27,4.2863310715178,0.707,0.215,8.06599325727635e-24,Melanocytes,HS1BP3
3.81432472789615e-49,4.28558887428607,0.705,0.249,1.90716236394808e-45,Neural cells,FRMD4A
0,4.27588779074766,0.7,0.097,0,Fibroblasts,CPQ
0,4.2754495198672,0.963,0.167,0,Macrophages,HLA-DPA1
9.86477524741883e-88,4.2743571033553,0.422,0.111,4.93238762370941e-84,Myofibroblasts,COL4A6
1.48540014319081e-18,4.26743513141174,0.634,0.191,7.42700071595403e-15,Melanocytes,ASPA
0,4.26555456901092,0.977,0.062,0,Differentiated Keratinocytes,KRT1
1.44226052591922e-190,4.26275782098754,0.816,0.091,7.2113026295961e-187,Sweat gland cells,PLEKHB1
4.94958655601055e-65,4.26171595271576,0.573,0.24,2.47479327800528e-61,T-cells,CNOT6L
7.14972418901596e-192,4.26128114081016,0.627,0.159,3.57486209450798e-188,Vascular endothelial cells,GUCY1A2
0,4.2574609455957,0.774,0.173,0,Vascular endothelial cells,PITPNC1
2.22279277159645e-07,4.25708522705319,0.468,0.238,0.00111139638579823,Neural cells,LIMCH1
1.24547330855136e-12,4.24895960159202,0.421,0.182,6.22736654275678e-09,Neural cells,MAF
7.01303734937852e-61,4.2427840528814,0.496,0.155,3.50651867468926e-57,Myofibroblasts,MTHFD2
0,4.2416446148651,0.555,0.076,0,Fibroblasts,F10
6.3288653094719e-287,4.24047587966179,0.883,0.137,3.16443265473595e-283,Macrophages,SRGN
8.7518251006491e-30,4.23714504360516,0.369,0.049,4.37591255032455e-26,Macrophages,APOBEC3A
0,4.23711494669484,0.747,0.086,0,Differentiated Keratinocytes,PKP1
0,4.23602940482221,0.711,0.162,0,Differentiated Keratinocytes,CRABP2
0,4.23148624003146,0.495,0.031,0,Fibroblasts,EMID1
5.34907416326611e-35,4.23082845328464,0.789,0.25,2.67453708163306e-31,Melanocytes,HPCAL1
2.61434576078179e-34,4.22818424428676,0.474,0.22,1.3071728803909e-30,Macrophages,EHD1
4.33314337134315e-145,4.22805820112825,0.643,0.121,2.16657168567157e-141,Differentiated Keratinocytes,FABP7
1.79297449556429e-199,4.2256898450544,0.608,0.222,8.96487247782147e-196,Myofibroblasts,FILIP1L
2.07672748435211e-273,4.22516545335729,0.449,0.035,1.03836374217605e-269,Fibroblasts,MRC2
0,4.22182023853491,0.479,0.043,0,Fibroblasts,TNFAIP6
2.32641524635311e-19,4.22117369759121,0.494,0.064,1.16320762317655e-15,Vascular endothelial cells,CRHBP
2.78223763902764e-153,4.21977871330669,0.673,0.127,1.39111881951382e-149,T-cells,RHOF
3.14766674085886e-95,4.21942252591947,0.51,0.153,1.57383337042943e-91,Myofibroblasts,MRGPRF
0,4.21806787636738,0.497,0.061,0,Fibroblasts,ABCA6
9.32901476759351e-69,4.21169990078018,0.726,0.147,4.66450738379676e-65,Neural cells,MAD2L1
1.72916005090139e-57,4.20994210373552,0.519,0.101,8.64580025450693e-54,Macrophages,LCP2
1.36426001520067e-62,4.20784477192211,0.518,0.133,6.82130007600337e-59,T-cells,GATA3
2.27466612206995e-150,4.20735865770329,0.506,0.032,1.13733306103497e-146,Undifferentiated Keratinocytes,TP53AIP1
4.61747190311477e-35,4.206975926106,0.492,0.151,2.30873595155738e-31,Macrophages,DHX34
5.14245586028186e-46,4.20661967247225,0.695,0.222,2.57122793014093e-42,Neural cells,PJA1
2.66860884334492e-24,4.20614193750022,0.667,0.201,1.33430442167246e-20,Melanocytes,INPP4B
3.74926606096899e-18,4.20449190121444,0.626,0.242,1.8746330304845e-14,Melanocytes,C19orf24
5.00841463815744e-19,4.20235219935955,0.642,0.24,2.50420731907872e-15,Melanocytes,RMDN2
1.26986068980764e-185,4.19666246918475,0.743,0.198,6.34930344903822e-182,T-cells,ISG20
4.49186636650382e-52,4.19653778818178,0.448,0.08,2.24593318325191e-48,Myofibroblasts,OR51E1
3.00234814578364e-11,4.1936083247643,0.505,0.161,1.50117407289182e-07,Neural cells,PTX3
6.41662098885926e-66,4.19211339397483,0.578,0.136,3.20831049442963e-62,Macrophages,MIR155HG
5.43480255943613e-48,4.19139461366587,0.705,0.141,2.71740127971807e-44,Neural cells,SNCA
0,4.18313322129785,0.712,0.162,0,Vascular endothelial cells,HLX
3.17258600671317e-08,4.17851512747092,0.432,0.227,0.000158629300335659,Neural cells,GLIS3
0,4.17659475163486,0.812,0.143,0,Vascular endothelial cells,NOTCH4
0,4.17327350458528,0.85,0.067,0,Differentiated Keratinocytes,RHOV
4.45769298701138e-76,4.17043010991135,0.58,0.159,2.22884649350569e-72,Macrophages,P2RY14
9.96850905245524e-78,4.16717948596816,0.703,0.185,4.98425452622762e-74,Sweat gland cells,SH3YL1
1.20760982063603e-87,4.16549011950017,0.499,0.068,6.03804910318017e-84,Differentiated Keratinocytes,ACSBG1
0,4.16150876338691,0.842,0.047,0,Vascular endothelial cells,SPNS2
0,4.15809246823158,0.863,0.182,0,Vascular endothelial cells,HRCT1
1.13756968891822e-157,4.15697619277418,0.521,0.196,5.68784844459111e-154,Myofibroblasts,CSRNP1
1.49992989884883e-144,4.15647062144672,0.658,0.066,7.49964949424414e-141,Macrophages,EVI2B
1.29387869994903e-285,4.15265261420686,0.677,0.078,6.46939349974513e-282,Differentiated Keratinocytes,CALML3
1.2210905026769e-06,4.14542016678489,0.365,0.107,0.0061054525133845,Myofibroblasts,PDE3A
5.86320116589843e-36,4.13938052450739,0.715,0.134,2.93160058294922e-32,Melanocytes,SCD
9.08446469207749e-244,4.13612228140082,0.466,0.029,4.54223234603874e-240,Fibroblasts,DNM1
0,4.13500328414784,0.562,0.041,0,Fibroblasts,NOVA1
0,4.13419128085477,0.497,0.061,0,Fibroblasts,COL14A1
2.94163229205405e-24,4.13403269927613,0.634,0.244,1.47081614602702e-20,Melanocytes,CXorf56
0,4.13127656472082,0.723,0.077,0,Vascular endothelial cells,MFNG
5.81255918392369e-74,4.12719632646119,0.693,0.21,2.90627959196184e-70,Sweat gland cells,PLA2R1
2.37189327564948e-194,4.1204693946952,0.703,0.154,1.18594663782474e-190,T-cells,AP002387.2
0,4.11717405897122,0.661,0.054,0,Fibroblasts,LOXL1
3.6009082900735e-05,4.11539180193443,0.447,0.233,0.180045414503675,Melanocytes,KIDINS220
3.18223802795888e-24,4.1138368042942,0.6,0.216,1.59111901397944e-20,Neural cells,MX2
0,4.11102919057238,0.808,0.128,0,Vascular endothelial cells,TSPAN12
0,4.10953772668457,0.719,0.126,0,Myofibroblasts,AOC3
1.4725435097841e-24,4.10854753056317,0.667,0.214,7.36271754892048e-21,Melanocytes,EXTL3
6.6589981843765e-95,4.10788899360484,0.617,0.165,3.32949909218825e-91,Macrophages,SLC15A3
2.97370069010139e-19,4.10766772820207,0.618,0.167,1.4868503450507e-15,Melanocytes,ACP5
3.47620747599906e-220,4.1042119677098,0.6,0.207,1.73810373799953e-216,Myofibroblasts,KIAA0040
1.46287991025989e-218,4.10167905889637,0.59,0.237,7.31439955129945e-215,Myofibroblasts,ANGPTL4
2.29551036574392e-62,4.10145733548941,0.448,0.239,1.14775518287196e-58,Myofibroblasts,CFL2
1.56918720546686e-102,4.09835939382689,0.66,0.19,7.84593602733428e-99,Macrophages,RASSF4
7.90980496811041e-216,4.09488713956618,0.454,0.052,3.9549024840552e-212,Fibroblasts,GPR153
0,4.09467938246537,0.907,0.192,0,Undifferentiated Keratinocytes,RPLP1
1.88670216370769e-127,4.0916473679504,0.689,0.153,9.43351081853846e-124,Sweat gland cells,EHF
0,4.09019375400252,0.632,0.084,0,Myofibroblasts,CKMT2
7.62702690050771e-26,4.08860163494986,0.431,0.14,3.81351345025385e-22,Sweat gland cells,MELTF
3.8488407671002e-108,4.08409163823088,0.487,0.062,1.9244203835501e-104,Macrophages,EREG
0,4.08396472173949,0.772,0.18,0,Vascular endothelial cells,RIPOR1
2.0782210968548e-56,4.08389900396206,0.768,0.25,1.0391105484274e-52,Neural cells,C19orf25
3.13653681094991e-40,4.07670057409889,0.574,0.085,1.56826840547496e-36,Neural cells,FLRT3
0,4.07361520434944,0.944,0.131,0,Differentiated Keratinocytes,S100A14
3.23044521646744e-273,4.07056830131002,0.627,0.084,1.61522260823372e-269,Myofibroblasts,LDB3
2.36849589399354e-100,4.06977752822377,0.623,0.141,1.18424794699677e-96,Macrophages,NR4A3
9.3688640549651e-41,4.06955123864171,0.78,0.208,4.68443202748255e-37,Melanocytes,CYTH3
1.89290108559366e-12,4.06931397869118,0.347,0.077,9.4645054279683e-09,Differentiated Keratinocytes,TM7SF2
2.84387689419181e-71,4.06843185862845,0.784,0.21,1.4219384470959e-67,Neural cells,TTPAL
0.00375023968913555,4.06817303515519,0.447,0.218,1,Melanocytes,FADS2
3.47188553795223e-39,4.06313997536808,0.658,0.219,1.73594276897612e-35,Neural cells,OMA1
2.18924279878154e-69,4.06287285814463,0.568,0.085,1.09462139939077e-65,Sweat gland cells,MUC15
2.01452640856479e-231,4.05818049947842,0.634,0.108,1.0072632042824e-227,Differentiated Keratinocytes,DSC3
0,4.05590182401775,0.554,0.074,0,Fibroblasts,SGCA
4.12537683021121e-255,4.04724266856208,0.692,0.059,2.06268841510561e-251,Differentiated Keratinocytes,DEFB1
0,4.04361198825552,0.663,0.12,0,Undifferentiated Keratinocytes,FAM213A
4.14300491666439e-240,4.04113013921841,0.573,0.178,2.0715024583322e-236,Undifferentiated Keratinocytes,ATP1B3
7.56540170214869e-44,4.03982802175547,0.7,0.189,3.78270085107435e-40,Neural cells,COL21A1
4.68808742101884e-22,4.03536832552807,0.416,0.064,2.34404371050942e-18,Differentiated Keratinocytes,S100A8
1.24313731592248e-137,4.03518276013382,0.549,0.205,6.2156865796124e-134,Myofibroblasts,SYTL2
0,4.03317082408242,0.694,0.16,0,Myofibroblasts,CACNA1C
1.47775344730273e-132,4.03307246820469,0.522,0.173,7.38876723651364e-129,Myofibroblasts,NR2F2-AS1
5.30244498829854e-198,4.03105496343102,0.651,0.045,2.65122249414927e-194,Differentiated Keratinocytes,NMU
0,4.025292613342,0.512,0.049,0,Fibroblasts,GSTM5
0,4.02509871091428,0.786,0.208,0,Myofibroblasts,ARID5A
0,4.02343653680479,0.821,0.115,0,Vascular endothelial cells,SCNN1B
1.13508345423375e-38,4.02299838286611,0.724,0.211,5.67541727116876e-35,Melanocytes,CTTNBP2
0,4.02212671866919,0.716,0.161,0,Myofibroblasts,RERG
4.49213661576961e-164,4.0181362236568,0.63,0.103,2.2460683078848e-160,Vascular endothelial cells,ELOVL7
3.42994009410141e-70,4.01755799718735,0.646,0.213,1.71497004705071e-66,Sweat gland cells,FAM96A
2.43502129384637e-08,4.01603053540317,0.545,0.186,0.000121751064692319,Melanocytes,RRM1
1.90096186140412e-274,4.01459960994827,0.699,0.145,9.5048093070206e-271,Vascular endothelial cells,CASP10
0,4.01016328139876,0.679,0.137,0,Undifferentiated Keratinocytes,ERRFI1
1.83200316533081e-07,4.00674161129686,0.416,0.248,0.000916001582665405,Neural cells,IKBKB
8.5849195765248e-218,4.00665478873867,0.708,0.106,4.2924597882624e-214,T-cells,UCP2
4.79237243339445e-99,4.00545239863013,0.532,0.118,2.39618621669723e-95,Macrophages,FGR
0,4.00329968822294,0.824,0.205,0,Vascular endothelial cells,ICAM1
4.33217739702686e-11,4.00223472272402,0.401,0.202,2.16608869851343e-07,Sweat gland cells,TPD52
1.12399156849748e-33,4.00046078913554,0.395,0.142,5.61995784248742e-30,Macrophages,NINL
0,4.00023338839573,0.589,0.051,0,Fibroblasts,TSPAN8
1.96472768713997e-42,3.99800191887728,0.449,0.049,9.82363843569986e-39,Macrophages,VAV1
6.03577509228035e-276,3.99717612514968,0.408,0.02,3.01788754614018e-272,Fibroblasts,VIT
7.03650385491642e-25,3.9945905676829,0.626,0.143,3.51825192745821e-21,Melanocytes,OTUD6B
1.85612811386124e-20,3.99410649992954,0.595,0.23,9.28064056930618e-17,Neural cells,NT5DC2
6.05838321941368e-35,3.99365654046622,0.715,0.225,3.02919160970684e-31,Melanocytes,USP13
0,3.99292240730286,0.747,0.198,0,Vascular endothelial cells,ACE
2.86056996972208e-44,3.99265058736367,0.32,0.119,1.43028498486104e-40,Myofibroblasts,AURKA
4.00013384615712e-259,3.99197443636261,0.751,0.06,2.00006692307856e-255,T-cells,ITGB2
3.44146806568361e-282,3.99101205363601,0.703,0.136,1.72073403284181e-278,Vascular endothelial cells,CYSLTR1
6.00406818739764e-182,3.98983398408006,0.557,0.146,3.00203409369882e-178,Myofibroblasts,HS3ST1
4.9546778064808e-42,3.98931345298536,0.695,0.247,2.4773389032404e-38,Neural cells,SHLD1
0,3.98691381949423,0.895,0.128,0,T-cells,SRGN
1.17578197307941e-157,3.98575276808646,0.67,0.129,5.87890986539704e-154,T-cells,INPP5D
1.35119407295147e-28,3.98426294018553,0.469,0.148,6.75597036475735e-25,Myofibroblasts,FOXS1
0.00460853180609658,3.9828792549617,0.284,0.245,1,Neural cells,STARD13
8.93942853410077e-154,3.97155342585847,0.458,0.092,4.46971426705039e-150,Myofibroblasts,NPY1R
5.37922326669149e-186,3.97131601142482,0.723,0.203,2.68961163334574e-182,T-cells,IKBKE
0.000186601949364674,3.97081338321996,0.368,0.235,0.93300974682337,Neural cells,MITD1
3.69160258440303e-35,3.97043279316563,0.658,0.238,1.84580129220152e-31,Neural cells,MAGI2
3.68066076253581e-06,3.96627709683078,0.462,0.104,0.018403303812679,Sweat gland cells,TTYH1
5.42979315539008e-61,3.9611899467262,0.784,0.221,2.71489657769504e-57,Neural cells,PTCD3
0,3.96000391641516,0.882,0.149,0,Vascular endothelial cells,EPAS1
0.00265798325685808,3.95943621809969,0.496,0.226,1,Melanocytes,SNAI2
0,3.95877505324707,0.604,0.021,0,Fibroblasts,PODN
0,3.95755643497227,0.729,0.192,0,Myofibroblasts,RCAN2
2.82908224783775e-121,3.95596303332805,0.458,0.065,1.41454112391888e-117,Myofibroblasts,ADGRL3
0,3.95510588542708,0.755,0.099,0,Differentiated Keratinocytes,SERPINB5
7.72665224963535e-15,3.95495891922199,0.431,0.187,3.86332612481768e-11,Myofibroblasts,PRKAA2
5.47408282890038e-59,3.95483380701416,0.57,0.167,2.73704141445019e-55,Macrophages,SGK1
2.16652367946015e-48,3.95093661322774,0.721,0.228,1.08326183973007e-44,Neural cells,WIPF1
6.15936836359206e-81,3.94963033733873,0.58,0.119,3.07968418179603e-77,Macrophages,PTPRE
0,3.94883929668749,0.635,0.045,0,Fibroblasts,ISLR
6.43036975600031e-20,3.94775075844174,0.3,0.074,3.21518487800015e-16,Undifferentiated Keratinocytes,ZWINT
2.84846823137803e-06,3.94752020172642,0.458,0.234,0.0142423411568902,Sweat gland cells,PIGZ
5.93478683072655e-21,3.94616218415796,0.595,0.193,2.96739341536328e-17,Neural cells,TMEM176A
1.75342900102472e-82,3.94525386933875,0.8,0.225,8.76714500512358e-79,Neural cells,AC245452.1
1.78843116925218e-253,3.94148251736433,0.825,0.195,8.94215584626092e-250,T-cells,GMFG
6.71365794446144e-17,3.94050396206765,0.505,0.095,3.35682897223072e-13,Sweat gland cells,SPTSSB
0,3.93784582356316,0.41,0.028,0,Fibroblasts,DPP4
7.42228568858215e-42,3.93773493274945,0.689,0.177,3.71114284429108e-38,Neural cells,VWA1
4.88221427171447e-60,3.93655329269743,0.784,0.192,2.44110713585723e-56,Neural cells,SOX9
1.14307473443962e-20,3.93525073662204,0.311,0.063,5.71537367219812e-17,Neural cells,AURKB
7.0806347887317e-275,3.93372728202658,0.461,0.05,3.54031739436585e-271,Fibroblasts,C22orf31
1.77353733823169e-45,3.93166432529633,0.668,0.183,8.86768669115846e-42,Neural cells,NEGR1
2.84633297201033e-76,3.93083531562963,0.554,0.215,1.42316648600517e-72,Vascular endothelial cells,MKL2
1.43791127831611e-29,3.93083141722736,0.691,0.221,7.18955639158057e-26,Melanocytes,SLC7A8
1.24275815642606e-06,3.9275501539972,0.317,0.192,0.00621379078213029,Sweat gland cells,SPINT2
8.7481884085554e-162,3.92301010179052,0.481,0.056,4.3740942042777e-158,Fibroblasts,CEP126
1.13522065360867e-30,3.92277455486948,0.683,0.156,5.67610326804336e-27,Melanocytes,GLIDR
3.93633153168516e-89,3.92137102764808,0.681,0.212,1.96816576584258e-85,Sweat gland cells,SSH2
6.66510721951435e-06,3.92079397261639,0.442,0.217,0.0333255360975717,Neural cells,NEK6
2.12541880597005e-16,3.91672607645241,0.602,0.241,1.06270940298503e-12,Melanocytes,ALS2
4.34829799116374e-40,3.91608396727281,0.679,0.21,2.17414899558187e-36,Neural cells,CLIP4
5.26140079839646e-11,3.91587110947381,0.257,0.124,2.63070039919823e-07,T-cells,TNFRSF25
4.30546232872957e-92,3.91535958104889,0.536,0.138,2.15273116436478e-88,T-cells,ARAP2
3.44408650315186e-43,3.91313436515142,0.748,0.196,1.72204325157593e-39,Melanocytes,IZUMO4
5.78801506505851e-268,3.91220932897613,0.454,0.017,2.89400753252926e-264,Fibroblasts,FAM19A5
9.84060914127322e-34,3.91213877797328,0.589,0.2,4.92030457063661e-30,Neural cells,CDKN2A
1.75733599697132e-24,3.90999229191576,0.42,0.171,8.78667998485662e-21,Macrophages,IL18R1
3.55535845606075e-16,3.90936148594021,0.61,0.166,1.77767922803037e-12,Melanocytes,PLPPR4
2.87435718365486e-76,3.90628158324292,0.805,0.226,1.43717859182743e-72,Neural cells,CCL28
2.7455195794278e-57,3.90312279140683,0.516,0.16,1.3727597897139e-53,Macrophages,THAP2
3.62043383622834e-58,3.9024185466553,0.512,0.037,1.81021691811417e-54,Differentiated Keratinocytes,ZNF750
3.27634152363584e-62,3.90181961254109,0.539,0.185,1.63817076181792e-58,T-cells,RCAN3
0,3.90178520143518,0.943,0.221,0,Vascular endothelial cells,CRIP2
9.50799803777726e-51,3.8958525751344,0.499,0.069,4.75399901888863e-47,T-cells,EVI2B
